band,a_min,s_max,top_n,selector,entry_id,repetition,eligible_count,status,selected_line_id,seed,reproducible,selected_weight,minimum_weight,maximum_weight,maximum_weight_ratio,selected_abstraction_similarity,selected_surface_similarity,selected_domain_primary
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E026,3,5,line,L043,5106098356127507995,true,0.94952209,0.75,1.25,1.66666667,0.46338045,0.3131226,work
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E027,1,4,line,L031,12710915507337412627,true,0.75,0.75,1.25,1.66666667,0.47089164,0.24453802,relationship
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E027,2,8,line,L031,6417914055427047881,true,0.99306688,0.75,1.25,1.66666667,0.48899561,0.24453802,relationship
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E027,3,4,line,L031,2737858224479029675,true,0.75,0.75,1.25,1.66666667,0.46855269,0.24453802,relationship
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E028,1,8,line,L107,16856995648896496,true,0.85859238,0.75,1.25,1.66666667,0.48925781,0.22831233,expectation
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E028,2,9,line,L097,6279286373351141716,true,1.25,0.75,1.25,1.66666667,0.77156645,0.33459265,time
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E028,3,8,line,L014,10423223718057304698,true,0.85966721,0.75,1.25,1.66666667,0.48983729,0.34648482,uncertainty
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E029,1,8,line,L034,6883957246945208592,true,0.98931093,0.75,1.25,1.66666667,0.48242462,0.24938173,relationship
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E029,2,6,line,L117,5957727193249846668,true,0.75,0.75,1.25,1.66666667,0.46079717,0.25932428,daily_life
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E029,3,8,line,L017,15557198007359036769,true,1.25,0.75,1.25,1.66666667,0.55317611,0.10202789,uncertainty
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E030,1,6,line,L044,9683567800026816012,true,0.78688043,0.75,1.25,1.66666667,0.45699288,0.24722714,work
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E030,2,6,line,L117,15328553586266511351,true,0.7983613,0.75,1.25,1.66666667,0.48240944,0.28183646,daily_life
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E030,3,6,line,L096,10308303624880637439,true,0.83737131,0.75,1.25,1.66666667,0.49168786,0.38949789,time
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E031,1,7,line,L064,12794797496014467620,true,0.7866359,0.75,1.25,1.66666667,0.43045227,0.3131894,change
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E031,2,8,line,L105,12967263327635345140,true,0.9448178,0.75,1.25,1.66666667,0.4752235,0.31395301,expectation
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E031,3,7,line,L105,12688601981085555976,true,1.10236548,0.75,1.25,1.66666667,0.47269659,0.31395301,expectation
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E032,1,7,line,L042,15363036219394373628,true,1.21231719,0.75,1.25,1.66666667,0.55860899,0.3735743,work
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E032,2,5,line,L105,2250051636181321151,true,0.8043418,0.75,1.25,1.66666667,0.49785887,0.24185273,expectation
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E032,3,6,line,L042,9305075733112308375,true,1.18818049,0.75,1.25,1.66666667,0.57420882,0.3735743,work
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E033,1,7,line,L035,2334393918895814645,true,1.17390414,0.75,1.25,1.66666667,0.58995538,0.35108554,relationship
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E033,2,7,line,L082,954997009096998732,true,0.75154554,0.75,1.25,1.66666667,0.42878421,0.27164553,self
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E033,3,6,line,L106,15871875286480241601,true,1.25,0.75,1.25,1.66666667,0.49865828,0.37847858,expectation
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E034,1,6,line,L046,1842886833937335187,true,1.25,0.75,1.25,1.66666667,0.56218715,0.34859445,work
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E034,2,6,line,L088,2770733435912147992,true,0.88749471,0.75,1.25,1.66666667,0.4435479,0.38110717,self
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E034,3,6,line,L117,13816464800827979821,true,1.14510013,0.75,1.25,1.66666667,0.4832939,0.37966494,daily_life
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E035,1,5,line,L111,14914593227553786428,true,0.88273074,0.75,1.25,1.66666667,0.43843297,0.38032982,daily_life
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E035,2,6,line,L111,6882861025263232741,true,0.76417703,0.75,1.25,1.66666667,0.43628085,0.38032982,daily_life
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E035,3,6,line,L111,10831108169839833784,true,1.25,0.75,1.25,1.66666667,0.49691849,0.38032982,daily_life
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E036,1,9,line,L117,2100214599939928499,true,0.84524926,0.75,1.25,1.66666667,0.4730362,0.21741543,daily_life
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E036,2,4,line,L114,4750442612808793486,true,0.92214189,0.75,1.25,1.66666667,0.46669447,0.358757,daily_life
neighbor,0.425,0.4,10,abstraction_bounded_weighted,E036,3,9,line,L068,13410304871280061412,true,1.25,0.75,1.25,1.66666667,0.56108366,0.34173912,change
neighbor,0.425,0.4,10,surface_band_center,E001,1,5,line,L105,10418858375838657071,true,1.20104215,0.75,1.20104215,1.60138953,0.45954306,0.31184876,expectation
neighbor,0.425,0.4,10,surface_band_center,E001,2,5,line,L045,9586743709219150784,true,0.97679817,0.75,1.13214744,1.50952993,0.44479735,0.27583983,work
neighbor,0.425,0.4,10,surface_band_center,E001,3,5,line,L102,592022256592927774,true,1.02421961,0.75,1.20104215,1.60138953,0.67227799,0.28345473,expectation
neighbor,0.425,0.4,10,surface_band_center,E002,1,6,line,L013,1815355824330082398,true,1.08457249,0.75,1.08457249,1.44609665,0.433903,0.25660457,uncertainty
neighbor,0.425,0.4,10,surface_band_center,E002,2,5,line,L101,18076360836035844122,true,1.03741167,0.75,1.16206534,1.54942045,0.45774265,0.32990119,expectation
neighbor,0.425,0.4,10,surface_band_center,E002,3,5,line,L033,3549279955528802194,true,0.75,0.75,1.16206534,1.54942045,0.50902639,0.15610312,relationship
neighbor,0.425,0.4,10,surface_band_center,E003,1,9,line,L004,9795306835945811074,true,0.75,0.75,1.24877529,1.66503372,0.55661925,0.17748176,choice
neighbor,0.425,0.4,10,surface_band_center,E003,2,5,line,L057,17565425801133371163,true,1.01106646,0.75,1.18433239,1.57910986,0.43294838,0.23557381,failure
neighbor,0.425,0.4,10,surface_band_center,E003,3,9,line,L004,14691705969429648236,true,0.75,0.75,1.23424039,1.64565386,0.52711788,0.17748176,choice
neighbor,0.425,0.4,10,surface_band_center,E004,1,4,line,L014,7307250828110910356,true,0.84176994,0.75,0.91192731,1.21590308,0.46012077,0.29672754,uncertainty
neighbor,0.425,0.4,10,surface_band_center,E004,2,5,line,L015,1221977699985596942,true,1.21960253,0.75,1.21960253,1.6261367,0.42634336,0.33712419,uncertainty
neighbor,0.425,0.4,10,surface_band_center,E004,3,4,line,L011,14426421530041133937,true,0.91192731,0.75,0.91192731,1.21590308,0.49460933,0.38158767,uncertainty
neighbor,0.425,0.4,10,surface_band_center,E005,1,4,line,L107,7282619217601536890,true,1.03823347,0.75,1.03823347,1.38431129,0.51433535,0.35910134,expectation
neighbor,0.425,0.4,10,surface_band_center,E005,2,6,line,L067,15748930167514970636,true,1.19838883,0.75,1.19838883,1.59785177,0.47496179,0.35715443,change
neighbor,0.425,0.4,10,surface_band_center,E005,3,5,line,L012,16753612837345930773,true,1.04085028,0.75,1.21152546,1.61536727,0.48708478,0.35046519,uncertainty
neighbor,0.425,0.4,10,surface_band_center,E006,1,6,line,L055,10262907433805545832,true,1.11333999,0.75,1.18261647,1.57682196,0.46116804,0.31585709,failure
neighbor,0.425,0.4,10,surface_band_center,E006,2,4,line,L023,18042843141699994572,true,0.94708215,0.75,1.18261647,1.57682196,0.49999514,0.35435937,relationship
neighbor,0.425,0.4,10,surface_band_center,E006,3,4,line,L023,1163312150509658095,true,0.94708215,0.75,1.18261647,1.57682196,0.49999514,0.35435937,relationship
neighbor,0.425,0.4,10,surface_band_center,E007,1,9,line,L071,1123868814260843555,true,0.93934532,0.75,1.12723368,1.50297825,0.55672482,0.36771435,loss
neighbor,0.425,0.4,10,surface_band_center,E007,2,9,line,L022,17707032008760263518,true,1.05776091,0.75,1.2349641,1.6466188,0.45749242,0.29381087,relationship
neighbor,0.425,0.4,10,surface_band_center,E007,3,9,line,L076,15890260528026092210,true,0.75507863,0.75,1.2349641,1.6466188,0.46465665,0.24737956,loss
neighbor,0.425,0.4,10,surface_band_center,E008,1,1,line,L024,9089463680271204443,true,0.75,0.75,0.75,1.0,0.45418066,0.33264434,relationship
neighbor,0.425,0.4,10,surface_band_center,E008,2,4,line,L101,1622075943198844954,true,1.13331526,0.75,1.13331526,1.51108701,0.42650536,0.34201367,expectation
neighbor,0.425,0.4,10,surface_band_center,E008,3,3,line,L082,10835537203951822082,true,0.96224149,0.75,0.96224149,1.28298865,0.4420239,0.35274282,self
neighbor,0.425,0.4,10,surface_band_center,E009,1,5,line,L045,15737626019537287687,true,1.04940436,0.75,1.12807043,1.50409391,0.45764067,0.33597565,work
neighbor,0.425,0.4,10,surface_band_center,E009,2,3,line,L036,7017005612764680389,true,0.94446545,0.75,1.04940436,1.39920581,0.45131463,0.35841569,relationship
neighbor,0.425,0.4,10,surface_band_center,E009,3,7,line,L045,16654790029986043526,true,1.04940436,0.75,1.15101026,1.53468034,0.54551964,0.33597565,work
neighbor,0.425,0.4,10,surface_band_center,E010,1,6,line,L007,7474984048184739343,true,0.75,0.75,1.07907233,1.4387631,0.45563553,0.26188547,choice
neighbor,0.425,0.4,10,surface_band_center,E010,2,4,line,L087,13968013845702785015,true,0.79520766,0.75,1.14944244,1.53258992,0.6279804,0.39540397,self
neighbor,0.425,0.4,10,surface_band_center,E010,3,6,line,L031,2342842644922167404,true,1.04402598,0.75,1.07907233,1.4387631,0.4930794,0.35939074,relationship
neighbor,0.425,0.4,10,surface_band_center,E011,1,6,line,L021,15445412766682343378,true,1.24174304,0.75,1.24174304,1.65565738,0.45114529,0.29820927,relationship
neighbor,0.425,0.4,10,surface_band_center,E011,2,6,line,L082,16452615835445950093,true,1.1115267,0.75,1.24174304,1.65565738,0.44389351,0.32516403,self
neighbor,0.425,0.4,10,surface_band_center,E011,3,9,line,L032,2807033777464634395,true,1.10453375,0.75,1.16687457,1.55583276,0.53023901,0.32661157,relationship
neighbor,0.425,0.4,10,surface_band_center,E012,1,7,line,L082,9319747233651277781,true,0.96113868,0.75,1.1247012,1.4996016,0.51419189,0.36664174,self
neighbor,0.425,0.4,10,surface_band_center,E012,2,5,line,L035,8099451354487219362,true,0.96523413,0.75,0.98070129,1.30760172,0.56304561,0.36599469,relationship
neighbor,0.425,0.4,10,surface_band_center,E012,3,7,line,L022,6717569070870376100,true,0.75,0.75,1.1247012,1.4996016,0.58195648,0.24200782,relationship
neighbor,0.425,0.4,10,surface_band_center,E013,1,2,line,L101,12514979856087306974,true,0.75,0.75,0.87445857,1.16594475,0.52363832,0.33099117,expectation
neighbor,0.425,0.4,10,surface_band_center,E013,2,2,line,L032,10562541228388731142,true,0.87445857,0.75,0.87445857,1.16594475,0.44368959,0.33957991,relationship
neighbor,0.425,0.4,10,surface_band_center,E013,3,2,line,L032,16840386472138250256,true,0.87445857,0.75,0.87445857,1.16594475,0.43683239,0.33957991,relationship
neighbor,0.425,0.4,10,surface_band_center,E014,1,0,silence,,4994277167912552707,true,,,,,,,
neighbor,0.425,0.4,10,surface_band_center,E014,2,0,silence,,17154228650628662984,true,,,,,,,
neighbor,0.425,0.4,10,surface_band_center,E014,3,0,silence,,11828780811247916003,true,,,,,,,
neighbor,0.425,0.4,10,surface_band_center,E015,1,9,line,L037,5108536779453357120,true,0.78701201,0.75,1.17390219,1.56520292,0.45500722,0.2336148,relationship
neighbor,0.425,0.4,10,surface_band_center,E015,2,7,line,L004,4963155642254140804,true,1.05237235,0.75,1.15940932,1.54587909,0.4801776,0.34903811,choice
neighbor,0.425,0.4,10,surface_band_center,E015,3,7,line,L088,16652227655731484285,true,0.75,0.75,1.15940932,1.54587909,0.46843045,0.23145982,self
neighbor,0.425,0.4,10,surface_band_center,E016,1,9,line,L024,7643935400145056541,true,1.13000217,0.75,1.2080369,1.61071587,0.44371644,0.27476525,relationship
neighbor,0.425,0.4,10,surface_band_center,E016,2,9,line,L106,17827920318451893469,true,1.09404752,0.75,1.21286331,1.61715108,0.4740658,0.35841907,expectation
neighbor,0.425,0.4,10,surface_band_center,E016,3,9,line,L114,2023343022544715862,true,1.12696951,0.75,1.14066479,1.52088639,0.43326794,0.3460203,daily_life
neighbor,0.425,0.4,10,surface_band_center,E017,1,5,line,L095,10219562820779695759,true,1.07103652,0.75,1.07103652,1.42804869,0.48292206,0.3584124,time
neighbor,0.425,0.4,10,surface_band_center,E017,2,2,line,L064,11457425130941659040,true,0.85490385,0.75,0.85490385,1.1398718,0.48530162,0.38642203,change
neighbor,0.425,0.4,10,surface_band_center,E017,3,7,line,L107,15934300896051240561,true,0.75,0.75,1.23430541,1.64574055,0.45115981,0.22011605,expectation
neighbor,0.425,0.4,10,surface_band_center,E018,1,8,line,L118,15936931154767373137,true,1.03925131,0.75,1.19997648,1.59996865,0.4686331,0.27811751,daily_life
neighbor,0.425,0.4,10,surface_band_center,E018,2,0,silence,,5212375706318490410,true,,,,,,,
neighbor,0.425,0.4,10,surface_band_center,E018,3,8,line,L105,10842978474012102864,true,1.23702915,0.75,1.24855534,1.66474045,0.51246766,0.29668746,expectation
neighbor,0.425,0.4,10,surface_band_center,E019,1,5,line,L062,2482854344084269788,true,1.17424054,0.75,1.17424054,1.56565406,0.44006104,0.31299574,change
neighbor,0.425,0.4,10,surface_band_center,E019,2,8,line,L013,847488523742959676,true,0.75,0.75,1.17424054,1.56565406,0.50304362,0.19491762,uncertainty
neighbor,0.425,0.4,10,surface_band_center,E019,3,5,line,L043,12999710830113562700,true,1.03764431,0.75,1.17424054,1.56565406,0.44744407,0.2539084,work
neighbor,0.425,0.4,10,surface_band_center,E020,1,8,line,L042,17570569190978810571,true,1.06968198,0.75,1.22004153,1.62672204,0.55722802,0.33421199,work
neighbor,0.425,0.4,10,surface_band_center,E020,2,8,line,L068,14777161230378505879,true,1.07277996,0.75,1.22004153,1.62672204,0.48590655,0.33357445,change
neighbor,0.425,0.4,10,surface_band_center,E020,3,8,line,L115,14078745486532302547,true,0.97509407,0.75,1.22004153,1.62672204,0.50774336,0.24053052,daily_life
neighbor,0.425,0.4,10,surface_band_center,E021,1,8,line,L033,4273160823726804535,true,0.75,0.75,1.07483259,1.43311011,0.46741523,0.21012102,relationship
neighbor,0.425,0.4,10,surface_band_center,E021,2,10,line,L022,4780355652012951342,true,0.75,0.75,1.19108168,1.58810891,0.46066697,0.13873288,relationship
neighbor,0.425,0.4,10,surface_band_center,E021,3,10,line,L015,9564867978829526387,true,1.21879811,0.75,1.21879811,1.62506415,0.45536358,0.30368207,uncertainty
neighbor,0.425,0.4,10,surface_band_center,E022,1,5,line,L054,7567060495963791278,true,0.83504413,0.75,1.03262606,1.37683475,0.50542412,0.24516813,failure
neighbor,0.425,0.4,10,surface_band_center,E022,2,5,line,L063,2550724108362446449,true,0.75,0.75,1.21268263,1.61691017,0.53843198,0.23077668,change
neighbor,0.425,0.4,10,surface_band_center,E022,3,5,line,L027,10428351203441084270,true,0.86738985,0.75,1.21268263,1.61691017,0.51387328,0.25064178,relationship
neighbor,0.425,0.4,10,surface_band_center,E023,1,6,line,L077,12225648772027476851,true,1.22760621,0.75,1.22760621,1.63680828,0.42787501,0.33704759,loss
neighbor,0.425,0.4,10,surface_band_center,E023,2,6,line,L068,15146102931498470855,true,1.13407924,0.75,1.22760621,1.63680828,0.43495556,0.34937521,change
neighbor,0.425,0.4,10,surface_band_center,E023,3,6,line,L048,11516105883259442250,true,1.05534961,0.75,1.22760621,1.63680828,0.43255274,0.35975242,work
neighbor,0.425,0.4,10,surface_band_center,E024,1,6,line,L068,330473171419209412,true,0.90124887,0.75,1.09817187,1.46422916,0.51061319,0.38063633,change
neighbor,0.425,0.4,10,surface_band_center,E024,2,5,line,L032,16825835966078418111,true,1.10071395,0.75,1.22846949,1.63795933,0.51159863,0.28990894,relationship
neighbor,0.425,0.4,10,surface_band_center,E024,3,6,line,L004,1150077449655025461,true,0.75,0.75,1.09817187,1.46422916,0.54731384,0.27197478,choice
neighbor,0.425,0.4,10,surface_band_center,E025,1,10,line,L085,5288228495175161201,true,1.12847874,0.75,1.24356801,1.65809068,0.4407128,0.2700306,self
neighbor,0.425,0.4,10,surface_band_center,E025,2,10,line,L066,12352902315759129894,true,1.15160578,0.75,1.24356801,1.65809068,0.46094501,0.27486681,change
neighbor,0.425,0.4,10,surface_band_center,E025,3,9,line,L085,17327024317641569776,true,1.12847874,0.75,1.24356801,1.65809068,0.45776486,0.2700306,self
neighbor,0.425,0.4,10,surface_band_center,E026,1,3,line,L114,7461710069461762370,true,1.18685604,0.75,1.18685604,1.58247472,0.46057759,0.3418251,daily_life
neighbor,0.425,0.4,10,surface_band_center,E026,2,4,line,L007,18098212098119025639,true,0.75,0.75,1.18685604,1.58247472,0.46068326,0.26683279,choice
neighbor,0.425,0.4,10,surface_band_center,E026,3,5,line,L043,5106098356127507995,true,1.09760667,0.75,1.18685604,1.58247472,0.46338045,0.3131226,work
neighbor,0.425,0.4,10,surface_band_center,E027,1,4,line,L031,12710915507337412627,true,0.82550846,0.75,1.15118348,1.53491131,0.47089164,0.24453802,relationship
neighbor,0.425,0.4,10,surface_band_center,E027,2,8,line,L031,6417914055427047881,true,1.20274128,0.75,1.20274128,1.60365504,0.48899561,0.24453802,relationship
neighbor,0.425,0.4,10,surface_band_center,E027,3,4,line,L031,2737858224479029675,true,0.82550846,0.75,1.15118348,1.53491131,0.46855269,0.24453802,relationship
neighbor,0.425,0.4,10,surface_band_center,E028,1,8,line,L107,16856995648896496,true,0.75,0.75,1.20558426,1.60744568,0.48925781,0.22831233,expectation
neighbor,0.425,0.4,10,surface_band_center,E028,2,9,line,L097,6279286373351141716,true,1.13096708,0.75,1.20558426,1.60744568,0.77156645,0.33459265,time
neighbor,0.425,0.4,10,surface_band_center,E028,3,8,line,L014,10423223718057304698,true,1.06170078,0.75,1.20558426,1.60744568,0.48983729,0.34648482,uncertainty
neighbor,0.425,0.4,10,surface_band_center,E029,1,8,line,L034,6883957246945208592,true,0.99534361,0.75,1.24496669,1.65995558,0.48242462,0.24938173,relationship
neighbor,0.425,0.4,10,surface_band_center,E029,2,6,line,L117,5957727193249846668,true,1.04515967,0.75,1.23780508,1.65040678,0.46079717,0.25932428,daily_life
neighbor,0.425,0.4,10,surface_band_center,E029,3,8,line,L033,15557198007359036769,true,1.08018822,0.75,1.24452226,1.65936301,0.45852667,0.20041477,relationship
neighbor,0.425,0.4,10,surface_band_center,E030,1,6,line,L044,9683567800026816012,true,0.75,0.75,1.16434447,1.5524593,0.45699288,0.24722714,work
neighbor,0.425,0.4,10,surface_band_center,E030,2,6,line,L117,15328553586266511351,true,0.80249225,0.75,1.24442931,1.65923908,0.48240944,0.28183646,daily_life
neighbor,0.425,0.4,10,surface_band_center,E030,3,6,line,L117,10308303624880637439,true,0.87052614,0.75,0.87052614,1.16070152,0.48312128,0.28183646,daily_life
neighbor,0.425,0.4,10,surface_band_center,E031,1,7,line,L064,12794797496014467620,true,1.14929077,0.75,1.14929077,1.53238769,0.43045227,0.3131894,change
neighbor,0.425,0.4,10,surface_band_center,E031,2,8,line,L105,12967263327635345140,true,1.16600365,0.75,1.24863473,1.66484631,0.4752235,0.31395301,expectation
neighbor,0.425,0.4,10,surface_band_center,E031,3,7,line,L105,12688601981085555976,true,1.13017887,0.75,1.13017887,1.50690516,0.47269659,0.31395301,expectation
neighbor,0.425,0.4,10,surface_band_center,E032,1,7,line,L042,15363036219394373628,true,0.87745667,0.75,1.08025952,1.44034602,0.55860899,0.3735743,work
neighbor,0.425,0.4,10,surface_band_center,E032,2,5,line,L105,2250051636181321151,true,0.8290814,0.75,1.02926414,1.37235219,0.49785887,0.24185273,expectation
neighbor,0.425,0.4,10,surface_band_center,E032,3,6,line,L042,9305075733112308375,true,0.87745667,0.75,1.10078087,1.46770783,0.57420882,0.3735743,work
neighbor,0.425,0.4,10,surface_band_center,E033,1,7,line,L035,2334393918895814645,true,1.05739554,0.75,1.14425719,1.52567625,0.58995538,0.35108554,relationship
neighbor,0.425,0.4,10,surface_band_center,E033,2,7,line,L082,954997009096998732,true,0.92745158,0.75,1.20877994,1.61170658,0.42878421,0.27164553,self
neighbor,0.425,0.4,10,surface_band_center,E033,3,6,line,L106,15871875286480241601,true,0.86646414,0.75,1.08950066,1.45266754,0.49865828,0.37847858,expectation
neighbor,0.425,0.4,10,surface_band_center,E034,1,6,line,L046,1842886833937335187,true,0.97238635,0.75,1.02452937,1.36603916,0.56218715,0.34859445,work
neighbor,0.425,0.4,10,surface_band_center,E034,2,6,line,L088,2770733435912147992,true,0.83173257,0.75,1.20875691,1.61167588,0.4435479,0.38110717,self
neighbor,0.425,0.4,10,surface_band_center,E034,3,6,line,L117,13816464800827979821,true,0.83797182,0.75,1.02452937,1.36603916,0.4832939,0.37966494,daily_life
neighbor,0.425,0.4,10,surface_band_center,E035,1,5,line,L111,14914593227553786428,true,0.84892623,0.75,1.23818446,1.65091261,0.43843297,0.38032982,daily_life
neighbor,0.425,0.4,10,surface_band_center,E035,2,6,line,L111,6882861025263232741,true,0.91670964,0.75,1.22529906,1.63373208,0.43628085,0.38032982,daily_life
neighbor,0.425,0.4,10,surface_band_center,E035,3,6,line,L072,10831108169839833784,true,0.75,0.75,1.23818446,1.65091261,0.45707621,0.20116315,loss
