pair_id,entry_id,line_id,entry_text,line_text,selection_occurrences,configuration_count,label_source,judge,provisional,acceptable,distance,relation_type,confidence,low_confidence,user_fact_assertion,explicit_contradiction,advice_or_diagnosis,clearly_unrelated,reason
E022/L027,E022,L027,なくした鍵は見つかった。でも探していた二時間だけがまだ戻ってこない感じがする。,一緒に笑った時間は、次の約束を要求しない。,205,198,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '楽しさと継続義務の分離' does not provide a meaningful bridge to the Entry.
E022/L031,E022,L031,なくした鍵は見つかった。でも探していた二時間だけがまだ戻ってこない感じがする。,距離は、離れたときだけ生まれるものではない。,30,30,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '心理的距離の多様性' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E022/L032,E022,L032,なくした鍵は見つかった。でも探していた二時間だけがまだ戻ってこない感じがする。,返さなかった言葉のぶん、静かな場所ができる。,8,8,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '未返信と静けさ' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E022/L037,E022,L037,なくした鍵は見つかった。でも探していた二時間だけがまだ戻ってこない感じがする。,境界は壁ではなく、二つの場所の名前でもある。,1,1,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '境界の両義性' does not provide a meaningful bridge to the Entry.
E022/L041,E022,L041,なくした鍵は見つかった。でも探していた二時間だけがまだ戻ってこない感じがする。,忙しさは、進んだ距離と同じ単位では測れない。,3,3,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,low,true,false,false,false,false,"Codex provisional: the Line meaning '活動量と進捗のずれ' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E022/L042,E022,L042,なくした鍵は見つかった。でも探していた二時間だけがまだ戻ってこない感じがする。,机には、終わった仕事より残った姿勢がある。,2,2,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,Codex provisional: the Line meaning '作業後の身体感覚' provides a usable reflective bridge without merely restating the Entry.
E022/L043,E022,L043,なくした鍵は見つかった。でも探していた二時間だけがまだ戻ってこない感じがする。,会議が終わってから見つかる席もある。,100,100,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '会議後に気づく立場' does not provide a meaningful bridge to the Entry.
E022/L046,E022,L046,なくした鍵は見つかった。でも探していた二時間だけがまだ戻ってこない感じがする。,終わった項目の間に、一日の形が隠れている。,8,8,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,Codex provisional: the Line meaning 'タスクと一日' provides a usable reflective bridge without merely restating the Entry.
E022/L047,E022,L047,なくした鍵は見つかった。でも探していた二時間だけがまだ戻ってこない感じがする。,手を止めても、考えていた速度はすぐには止まらない。,24,24,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,Codex provisional: the Line meaning '作業後の慣性' provides a usable reflective bridge without merely restating the Entry.
E022/L048,E022,L048,なくした鍵は見つかった。でも探していた二時間だけがまだ戻ってこない感じがする。,進捗のない日にも、使われた時間の跡はある。,538,363,b_v2_integrated_codex_judgments_v1,codex_integrated_v1,true,true,just_right,analogical_transfer,high,false,false,false,false,false,Used time leaving a trace despite no progress maps the two search hours that remain after the key is found.
E022/L051,E022,L051,なくした鍵は見つかった。でも探していた二時間だけがまだ戻ってこない感じがする。,直した跡は、間違いがあった場所だけに残る。,8,8,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,Codex provisional: the Line meaning '修復の痕跡' provides a usable reflective bridge without merely restating the Entry.
E022/L053,E022,L053,なくした鍵は見つかった。でも探していた二時間だけがまだ戻ってこない感じがする。,戻れない時間にも、直せたものは置かれている。,362,258,reflective_distance_codex_judgments_v1,codex_reassessment,true,true,just_right,same_domain,high,false,false,false,false,false,戻った鍵と戻らない時間を直せた物と戻れない時間の共存として角度を変える
E022/L054,E022,L054,なくした鍵は見つかった。でも探していた二時間だけがまだ戻ってこない感じがする。,失敗のあとに普通の声がすると、世界の続きが見える。,214,214,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '失敗後の平常' does not provide a meaningful bridge to the Entry.
E022/L057,E022,L057,なくした鍵は見つかった。でも探していた二時間だけがまだ戻ってこない感じがする。,見つからなかった間違いと、見つけた自分は同時にいる。,89,89,b_v2_integrated_codex_judgments_v1,codex_integrated_v1,true,false,too_far,weak_connection,medium,false,false,false,false,false,A found mistake and the person who found it share discovery but not the irretrievable search time.
E022/L058,E022,L058,なくした鍵は見つかった。でも探していた二時間だけがまだ戻ってこない感じがする。,転んだ場所は、立った場所にもなる。,45,45,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '失敗と再開' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E022/L063,E022,L063,なくした鍵は見つかった。でも探していた二時間だけがまだ戻ってこない感じがする。,新しいものの箱には、古いものの時間も入る。,135,103,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,low,true,false,false,false,false,Codex provisional: the Line meaning '更新と過去' provides a usable reflective bridge without merely restating the Entry.
E022/L066,E022,L066,なくした鍵は見つかった。でも探していた二時間だけがまだ戻ってこない感じがする。,手放した場所に、手の形だけがしばらく残る。,10,10,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '手放しの余韻' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E022/L071,E022,L071,なくした鍵は見つかった。でも探していた二時間だけがまだ戻ってこない感じがする。,戻ってきたものにも、戻らなかった時間がある。,160,80,reflective_distance_codex_judgments_v1,codex_reassessment,true,false,too_close,direct_restatement,high,false,false,false,false,false,戻った鍵と戻らない時間をEntryと同じ対比で直接まとめる
E022/L075,E022,L075,なくした鍵は見つかった。でも探していた二時間だけがまだ戻ってこない感じがする。,なくしたものの大きさは、探した時間にも宿る。,15,5,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_close,direct_restatement,high,false,false,false,false,false,Codex provisional: the Line meaning '探索時間と価値' follows the Entry structure too directly to create reflective distance.
